geolocation_zip_code_prefix,lat,lng,city,state
77470,-11.808951580968749,-49.5242140059722,formoso do araguaia,TO
77475,-12.928162312137216,-49.82641566233482,araguacu,TO
77478,-12.539789793978668,-49.92723000587003,sandolandia,TO
77480,-12.480042118075056,-49.12182771726464,alvorada,TO
77483,-12.799110875281409,-49.09185547607767,talisma,TO
77485,-11.342061430005698,-49.269924463924,duere,TO
77490,-10.60329867384707,-49.19479096399103,cristalandia,TO
77493,-10.788473240106198,-49.62187929677525,lagoa da confusao,TO
77495,-10.567133365266685,-48.912133508128164,nova rosalandia,TO
77500,-10.70556871514803,-48.40571521186125,porto nacional,TO
77555,-10.760855253083054,-48.90386178854784,fatima,TO
77558,-10.707088579991682,-48.9056175510056,oliveira de fatima,TO
77560,-11.015845107794975,-48.56702660191019,brejinho de nazare,TO
77570,-10.441230484585047,-49.17927389719306,pium,TO
77580,-11.15203557914381,-48.172991578160094,silvanopolis,TO
77585,-10.763398336074602,-48.10383901760471,monte do carmo,TO
77590,-10.745578707093353,-47.53676175671616,ponte alta do tocantins,TO
77593,-10.545333745711073,-46.419317949689855,mateiros,TO
77600,-10.174277821193488,-48.88843660761844,paraiso do tocantins,TO
77603,-10.421498999999947,-48.92569099999996,pugmil,TO
77610,-9.966054378632972,-47.6783158361431,novo acordo,TO
77613,-10.295713784689084,-47.5637294926062,lagoa do tocantins,TO
77615,-10.283361418013058,-47.80900716698315,santa tereza do tocantins,TO
77620,-9.950409822060305,-47.975271675045946,aparecida do rio negro,TO
77630,-9.594945102105715,-46.67512984433543,lizarda,TO
77635,-9.346917545658155,-47.89613683431806,rio sono,TO
77640,-9.567552735466545,-48.3753798112381,tocantinia,TO
77645,-9.754577767604635,-48.35481792633079,lajeado,TO
77650,-9.565953129885031,-48.40290584749788,miracema do tocantins,TO
77655,-9.342800318746187,-48.53467417154051,rio dos bois,TO
77660,-9.531578377233046,-48.59125110380906,miranorte,TO
77665,-9.83521114808075,-48.72604350649932,barrolandia,TO
77670,-9.801105445984025,-49.21466965441084,divinopolis do tocantins,TO
77673,-9.980865746375567,-49.02969899782954,monte santo do tocantins,TO
77675,-9.79685561595735,-49.65711334558421,marianopolis do tocantins,TO
77680,-9.270713557756487,-49.95787833782586,caseara,TO
77685,-9.25705715702368,-49.06555173267937,dois irmaos do tocantins,TO
77690,-8.808075363857471,-49.55598787993791,araguacema,TO
77693,-9.622442657403376,-49.149720300911845,abreulandia,TO
77695,-8.774210204018221,-48.93520450581853,goianorte,TO
77700,-8.841125114227172,-48.51082245091999,guarai,TO
77704,-8.971492110091262,-48.18839114762814,tupirama,TO
77708,-9.069087290151472,-48.522054374858016,fortaleza do tabocao,TO
77710,-8.978963861200612,-48.1726239236656,pedro afonso,TO
77714,-8.965545990706262,-48.16566688556878,bom jesus do tocantins,TO
77716,-8.775461250117413,-47.74881760375942,santa maria do tocantins,TO
77718,-8.384581645976935,-48.108092308907764,itapiratins,TO
77720,-8.393801959186327,-47.770927028685335,itacaja,TO
77723,-8.957655244319064,-47.33776091055705,centenario,TO
77725,-8.734176838719852,-48.75282407904941,colmeia,TO
77730,-8.596002743132457,-48.935191826183534,pequizeiro,TO
77733,-8.734055457713946,-47.24227204544005,recursolandia,TO
77735,-8.390726857955158,-48.48629915902558,brasilandia do tocantins,TO
77740,-8.57142651321795,-48.68939610050141,itapora do tocantins,TO
77745,-8.531084209571869,-48.50722113288076,presidente kennedy,TO
77750,-8.360302034008726,-49.18173878952982,couto de magalhaes,TO
77753,-8.119290888390063,-49.1010242369731,juarina,TO
77755,-7.878494891837302,-48.89721797859059,bernardo sayao,TO
77760,-8.05618307137424,-48.47731746690889,colinas do tocantins,TO
77770,-7.713258285460559,-47.3163372136154,goiatins,TO
77777,-7.972532639116138,-46.80347884812205,campos lindos,TO
77780,-7.656641320837519,-49.06459380043834,arapoema,TO
77783,-7.758556775500446,-48.57709039064408,bandeirantes do tocantins,TO
77785,-7.5414514622100075,-49.369567407045416,pau d'arco,TO
77790,-7.630892831752231,-48.4231706322424,nova olinda,TO
77795,-7.341128778025081,-47.494858099829,filadelfia,TO
77803,-7.194533011069669,-48.21094791228212,araguaina,TO
77804,-7.189193229415322,-48.20843622395894,araguaina,TO
77805,-7.19066842190255,-48.208389362617,araguaina,TO
77807,-7.196510193804817,-48.19814460880188,araguaina,TO
77808,-7.2078398677879,-48.18846815735121,araguaina,TO
77809,-7.209330015030713,-48.20393590323941,araguaina,TO
77813,-7.1998829787170875,-48.21115507376085,araguaina,TO
77814,-7.221406399037042,-48.239013504728256,araguaina,TO
77815,-7.219177192808738,-48.23533294913993,araguaina,TO
77816,-7.204022776059269,-48.2344618852394,araguaina,TO
77817,-7.197917304717098,-48.224215735470295,araguaina,TO
77818,-7.192326257778128,-48.22063568196732,araguaina,TO
77820,-7.200925260955546,-48.21755982828797,araguaina,TO
77823,-7.180893255005204,-48.21492676909082,araguaina,TO
77824,-7.180449139955716,-48.20618056763635,araguaina,TO
77825,-7.166829371150275,-48.2017818655454,araguaina,TO
77826,-7.190748656088294,-48.18787312901942,araguaina,TO
77827,-7.188073756680156,-48.190703761955405,araguaina,TO
77828,-7.20370426290191,-48.17549710409808,araguaina,TO
77829,-7.223606204301429,-48.23619582810993,araguaina,TO
77840,-7.032577758848273,-48.395965294848665,carmolandia,TO
77845,-7.169251159234467,-48.531825100410906,aragominas,TO
77848,-7.1545766098904,-48.689486212124464,santa fe do araguaia,TO
77850,-7.142396255000323,-48.60718823437544,muricilandia,TO
77855,-6.582162811833276,-48.64295366012805,araguana,TO
77860,-6.8494875953881165,-47.96608084291137,wanderlandia,TO
77870,-7.203132040226133,-47.75895967997296,babaculandia,TO
77880,-6.410491758122982,-48.534092232754624,xambioa,TO
77885,-6.435113156654684,-47.66814937903093,santa terezinha do tocantins,TO
77890,-6.367664315189942,-48.07201421456309,ananas,TO
77895,-6.373857306137324,-47.66171042589441,nazare,TO
77900,-6.324528061667317,-47.42489702656732,tocantinopolis,TO
77903,-6.191153913385008,-47.85542231170752,luzinopolis,TO
77905,-6.393836189483075,-47.86587407257603,angico,TO
77908,-6.561381765688909,-47.47517846048372,aguiarnopolis,TO
77910,-6.708127885906302,-47.75158979235327,darcinopolis,TO
77913,-6.609152264707425,-47.54633551866118,palmeiras do tocantins,TO
77915,-6.120011612921714,-47.920325801633,cachoeirinha,TO
77918,-5.9551251029946695,-47.50686819768744,maurilandia do tocantins,TO
77920,-5.775566025936765,-47.47894461515902,itaguatins,TO
77925,-5.552675999999991,-47.57681865700381,sao miguel do tocantins,TO
77930,-5.617372561672872,-47.76976565198042,axixa do tocantins,TO
77940,-5.602017042533675,-47.64205685759899,sitio novo do tocantins,TO
77950,-5.650590200584109,-48.122571777248254,araguatins,TO
77958,-6.028402928204897,-47.9230226560381,sao bento do tocantins,TO
77960,-5.468741178950734,-47.88717211650976,augustinopolis,TO
77970,-5.395737737391552,-47.81029455314858,praia norte,TO
77980,-5.352366461804333,-47.87448868314256,sampaio,TO
77990,-5.260425873896027,-48.20497485983,sao sebastiao do tocantins,TO
77993,-5.3668865189480215,-48.541267477329335,esperantina,TO
77995,-5.3181568153949454,-48.22577118326196,buriti do tocantins,TO
78000,-15.649532289581389,-56.032901248457,cuiaba,MT
78005,-15.591615435690146,-56.09504162337965,cuiaba,MT
78008,-15.592276096919278,-56.0852372782572,cuiaba,MT
78010,-15.600271165204672,-56.08937892930102,cuiaba,MT
78015,-15.610209251682436,-56.09083235755463,cuiaba,MT
78020,-15.60272166687973,-56.10278204417668,cuiaba,MT
78025,-15.610812088111295,-56.110881090915925,cuiaba,MT
78028,-15.614444295504228,-56.12992071751788,cuiaba,MT
78030,-15.607717587218575,-56.12319410126826,cuiaba,MT
78031,-15.603222075174056,-56.113943145392966,cuiaba,MT
78032,-15.59721232489048,-56.10624703291912,cuiaba,MT
78035,-15.597876953907464,-56.13188963278023,cuiaba,MT
78040,-15.58515315919019,-56.11821465725041,cuiaba,MT
78042,-15.592011904061273,-56.118600299193744,cuiaba,MT
78043,-15.587485472499448,-56.10809773992932,cuiaba,MT
78045,-15.592673367865686,-56.10466591652366,cuiaba,MT
78048,-15.576979770231276,-56.08446517208446,cuiaba,MT
78049,-15.543524163828078,-56.09468999530903,cuiaba,MT
78050,-15.583945578640842,-56.07349208431961,cuiaba,MT
78051,-15.586814757526245,-56.04723880945901,cuiaba,MT
78052,-15.581846045370156,-56.02553156613174,cuiaba,MT
78053,-15.571671711338517,-56.05591228784358,cuiaba,MT
78055,-15.555284973034443,-56.05226349116168,cuiaba,MT
78056,-15.585654491945844,-56.03786157756747,cuiaba,MT
78057,-15.668276752588463,-56.04205805426913,cuiaba,MT
78058,-15.565644815057926,-56.03451853563751,cuiaba,MT
78060,-15.605416416773869,-56.07221945306173,cuiaba,MT
78061,-15.605346829344912,-56.06541180012637,cuiaba,MT
78065,-15.61940201270014,-56.08089634070816,cuiaba,MT
78068,-15.613527274392714,-56.05212529190477,cuiaba,MT
78070,-15.623585248614631,-56.07199700973422,cuiaba,MT
78074,-15.559817864484383,-56.03302683659103,cuiaba,MT
78075,-15.609984763905134,-56.03172493740997,cuiaba,MT
78076,-15.625750499999995,-56.03739638163262,cuiaba,MT
78077,-15.604493948483086,-56.04027802094159,cuiaba,MT
78080,-15.627324921836962,-56.0507212537352,cuiaba,MT
78085,-15.637217285702803,-56.05879335586981,cuiaba,MT
78087,-15.61468612559578,-56.05174307708076,cuiaba,MT
78088,-15.631015615824374,-56.01310993518919,cuiaba,MT
78089,-15.64331917184694,-55.996373999999946,cuiaba,MT
78090,-15.647085175376212,-56.03101363582997,cuiaba,MT
78091,-15.62045968342205,-55.99035154768323,cuiaba,MT
78093,-15.612183225756734,-56.017180623486766,cuiaba,MT
78094,-15.644019064965027,-56.04536828603024,cuiaba,MT
78095,-15.66298814534346,-56.05223734069656,cuiaba,MT
78096,-15.615617719345748,-56.04118514499815,cuiaba,MT
78098,-15.64108165751361,-55.97976327827341,cuiaba,MT
78099,-15.63250625428918,-55.95558544251162,cuiaba,MT
78104,-14.633329999999944,-57.06666999999993,nossa senhora da guia,MT
78110,-15.648507658485926,-56.13371460568305,varzea grande,MT
78115,-15.630216663512677,-56.108493,varzea grande,MT
78116,-15.638021968636396,-56.1048735910324,varzea grande,MT
78117,-15.624962034442666,-56.14374180290933,varzea grande,MT
78118,-15.648797999999946,-56.10269888342778,varzea grande,MT
78120,-15.66715429350766,-56.09125165084541,varzea grande,MT
78125,-15.6610314902516,-56.12548061066512,varzea grande,MT
78128,-15.672475342310848,-56.12366530775052,varzea grande,MT
78130,-15.668221804384672,-56.135156875036046,varzea grande,MT
78131,38.81681628638297,-9.394624510957431,varzea grande,MT
78132,-15.67337258534824,-56.13428693672452,varzea grande,MT
78134,-15.662816583156864,-56.13396916780732,varzea grande,MT
78135,-15.656161100599151,-56.14153774584726,varzea grande,MT
78138,-15.654485501577843,-56.158412317442966,varzea grande,MT
78140,-15.642284280925738,-56.14860862406944,varzea grande,MT
78141,-15.640775355661086,-56.15063366034893,varzea grande,MT
78142,-15.629462741041799,-56.1609784058023,varzea grande,MT
78143,-15.647588242941858,-56.1474829718598,varzea grande,MT
78144,-15.642643902733557,-56.156649070207834,varzea grande,MT
78145,-15.664524959594576,-56.13866598607558,varzea grande,MT
78148,-15.673507350423094,-56.15686265122449,varzea grande,MT
78149,-15.676982601345411,-56.18480003939804,varzea grande,MT
78150,-15.654338478608702,-56.17132774279381,varzea grande,MT
78152,-15.664304999999946,-56.17658553837534,varzea grande,MT
78158,-15.635973853473217,-56.17129136162616,varzea grande,MT
78165,-15.62491394580218,-56.14790736450545,varzea grande,MT
78170,-15.772984536163161,-56.347811894317374,nossa senhora do livramento,MT
78175,-16.26510706232958,-56.62715720290693,pocone,MT
78178,-23.001848731339503,-53.86035161121112,cangas,MT
78180,-15.865089840231,-56.078298037523176,santo antonio do leverger,MT
78190,-16.19543385236072,-55.951225309969416,barao de melgaco,MT
78195,-15.460729504588702,-55.74653844952429,chapada dos guimaraes,MT
78200,-16.07122193249357,-57.68203438195014,caceres,MT
78237,-15.609942996358987,-57.91981469508958,curvelandia,MT
78240,-15.854227452287804,-58.46813301740127,porto esperidiao,MT
78243,-14.475514800390698,-59.58704055047643,nova lacerda,MT
78245,-15.006048383669986,-59.95018196099664,vila bela da santissima trindade,MT
78250,-15.23212373046938,-59.33272740832851,pontes e lacerda,MT
78253,-15.291742191245136,-59.06568210046142,vale de sao domingos,MT
78254,-14.540184874367917,-59.54149243517876,conquista d'oeste,MT
78255,-15.338732835279885,-58.87364938557886,jauru,MT
78260,-15.470424997479324,-58.347610008346834,araputanga,MT
78265,-15.12109594507744,-58.38588762505091,reserva do cabacal,MT
78270,-15.128677010440349,-58.13049806906588,salto do ceu,MT
78275,-15.239953927555142,-58.113116545140095,rio branco,MT
78278,-15.319695545078,-58.00521969789711,lambari d'oeste,MT
78280,-15.675629774567298,-58.08901526085319,mirassol d'oeste,MT
78284,-15.771533959036402,-58.12140979662527,sonho azul,MT
78285,-15.626649187496298,-58.18161141415666,sao jose dos quatro marcos,MT
78290,-15.447224480392585,-58.73818965275309,figueiropolis d'oeste,MT
78293,-15.77003247377927,-58.31200926727889,gloria d'oeste,MT
78295,-15.49822178347054,-58.57802969836324,indiavai,MT
78300,-14.623901882909582,-57.49071440292704,tangara da serra,MT
78307,-13.721033720004431,-59.25970715423041,campos de julio,MT
78310,-13.657242882196574,-59.784549949778096,comodoro,MT
78320,-11.419012669802772,-58.76264517711435,juina,MT
78325,-10.17481554687416,-59.45013666689761,aripuana,MT
78330,-9.90195391274178,-58.56441514187463,cotriguacu,MT
78335,-9.45554092854625,-59.22013846445304,colniza,MT
78338,-10.846564864982078,-61.45962979483172,rondolandia,MT
78340,-10.328780330028657,-58.494285138507976,juruena,MT
78345,-11.13904139229583,-58.61026325890029,castanheira,MT
78350,-12.120650817032958,-58.00365706984616,brasnorte,MT
78360,-13.659718166967933,-57.88912259575866,campo novo do parecis,MT
78361,-15.594053802773432,-56.11643428485359,itamarati norte,MT
78365,-13.54505214566176,-58.81812866262217,sapezal,MT
78370,-14.782197135071488,-57.28500969508904,nova olimpia,MT
78380,-14.72812060329419,-57.049809409213196,denise,MT
78390,-15.068878101639047,-57.18186817122422,barra do bugres,MT
78398,-15.329733818345165,-57.20163668267246,porto estrela,MT
78400,-14.40493941138365,-56.437521076588965,diamantino,MT
78402,-14.376537462312836,-56.39170571210482,novo diamantino,MT
78410,-14.513417788548043,-56.4827304079323,alto paraguai,MT
78415,-14.366465920110231,-56.972973515592216,nova marilandia,MT
78420,-14.460066587956298,-56.842839048693364,arenapolis,MT
78425,-14.494113472389898,-57.00099827610577,santo afonso,MT
78430,-14.452701257339633,-56.80503595863324,nortelandia,MT
78435,-13.451681168267992,-56.72192200385536,sao jose do rio claro,MT
78445,-13.025627791830255,-57.09192672982226,nova maringa,MT
78450,-13.81743532192186,-56.08317239436819,nova mutum,MT
78453,-13.809830690094715,-55.27282543688258,santa rita do trivelato,MT
78455,-13.07055690797275,-55.918909171390496,lucas do rio verde,MT
78460,-14.720341499999964,-56.33042838244035,nobres,MT
78470,-14.830514964903186,-56.42822458600111,rosario oeste,MT
78480,-15.199589388505151,-56.36694095815544,acorizal,MT
78490,-15.236441086638711,-56.49170533787348,jangada,MT
78500,-10.807702354832589,-55.45737679528531,colider,MT
78505,-10.598831274811818,-55.11794316468327,terra nova do norte,MT
78508,-10.311944025528785,-55.40612085673237,nova guarita,MT
78510,-11.007718083937531,-55.24439511247161,itauba,MT
78515,-10.630151777150392,-55.7149709308936,nova canaa do norte,MT
78518,-10.477499999999964,-56.07805999999994,colorado do norte,MT
78520,-9.951168913968564,-54.90871560789975,guaranta do norte,MT
78525,-10.176054752987298,-54.93290625461199,matupa,MT
78528,-9.976517815490345,-55.17707471150499,novo mundo,MT
78530,-10.239260864895371,-54.9958886633138,peixoto de azevedo,MT
78535,-11.080990469320678,-54.52029196508874,marcelandia,MT
78540,-11.503444768687965,-54.8751051550688,claudia,MT
78543,-11.532293390877568,-54.36834373891618,uniao do sul,MT
78545,-11.972740549619312,-55.28006638691756,santa carmem,MT
78548,-10.85167562992054,-55.18301210351397,nova santa helena,MT
78550,-11.85460773976204,-55.50363081642479,sinop,MT
78551,-11.8268110023152,-55.48027379381627,sinop,MT
78552,-11.835901169010288,-55.50803613497868,sinop,MT
78553,-11.822189081553228,-55.51658559362402,sinop,MT
78555,-11.847696327112017,-55.51936214330746,sinop,MT
78556,-11.865640466987323,-55.516526920514345,sinop,MT
78557,-11.877389627713956,-55.5016926584192,sinop,MT
78558,-11.942075838921888,-55.51163624491589,sinop,MT
78559,-11.894724881795991,-55.50580871648583,sinop,MT
78560,-11.535778364886504,-57.408479866895284,porto dos gauchos,MT
78563,-11.305576607537429,-56.81860332717578,tabapora,MT
78565,-9.85823681473585,-57.80833279319348,nova bandeirantes,MT
78570,-11.39163626281033,-57.319237490461546,novo horizonte do norte,MT
78573,-12.736337989973077,-56.51570677487405,tapurah,MT
78575,-11.255128530589372,-57.51366259641301,juara,MT
78578,-12.241318302620188,-56.149237592005335,ipiranga do norte,MT
78579,-12.234061731132568,-56.643690682927925,itanhanga,MT
78580,-9.878972690166604,-56.08235812254893,alta floresta,MT
78587,-9.96652384293981,-55.82319538280898,carlinda,MT
78590,-9.666631334210791,-56.47383873691695,paranaita,MT
78593,-9.982321594349818,-57.46882194291666,nova monte verde,MT
78595,-9.562518509383102,-57.39432474887978,apiacas,MT
78600,-15.887016168416546,-52.26665264865533,barra do garcas,MT
78610,-16.76475820562825,-52.83649362697564,ponte branca,MT
78613,-16.489404294257042,-52.69291792304641,ribeiraozinho,MT
78615,-16.857970619748713,-53.03406110356588,araguainha,MT
78620,-15.70720229078673,-52.75740854242396,general carneiro,MT
78625,-14.913478024197197,-53.01927829015219,novo sao joaquim,MT
78628,-14.801541146287661,-53.61037905265643,santo antonio do leste,MT
78630,-14.538742618643546,-52.796433789818884,campinapolis,MT
78635,-14.053875860545965,-52.16013439452886,agua boa,MT
78638,-13.989457725919248,-51.79670870925487,nova nazare,MT
78640,-13.554457026627489,-52.27097002411871,canarana,MT
78643,-12.594604129617096,-52.20183594807192,querencia,MT
78645,-10.014813509183835,-51.11502885924856,vila rica,MT
78650,-10.465926012651384,-50.51222786114839,santa terezinha,MT
78652,-10.651382999999996,-51.570334832607,confresa,MT
78655,-10.879543665367963,-51.63397476802362,porto alegre do norte,MT
78658,-11.051334804202789,-51.83155395341007,canabrava do norte,MT
78660,-11.22052499563532,-50.66585110610039,luciara,MT
78663,-10.803684565492324,-52.73829868359459,sao jose do xingu,MT
78664,-10.156153936285806,-52.39332832359914,santa cruz do xingu,MT
78665,-11.67521016873129,-51.37800603054782,alto boa vista,MT
78668,-12.090835499999972,-51.40000082093485,serra nova dourada,MT
78670,-11.618698516129147,-50.6702475906998,sao felix do araguaia,MT
78674,-12.292547123021528,-50.969667352047665,novo santo antonio,MT
78675,-12.937949746055894,-51.82503765797,ribeirao cascalheira,MT
78678,-12.175453398053358,-51.508162500431006,bom jesus do araguaia,MT
78680,-14.393759158607258,-51.00253001123052,cocalinho,MT
78685,-15.724460941471161,-51.83556842670405,araguaiana,MT
78690,-14.66436528580766,-52.35517684099554,nova xavantina,MT
78695,-16.19729424088149,-52.55778383667457,torixoreu,MT
78698,-15.89659387932377,-52.256321913530925,pontal do araguaia,MT
78700,-16.467705061530843,-54.63130408771418,rondonopolis,MT
78705,-16.459985431300172,-54.64923116625308,rondonopolis,MT
78710,-16.455780419095163,-54.63956176103638,rondonopolis,MT
78711,-16.440095056159034,-54.66283262360666,rondonopolis,MT
78714,-16.441595188037397,-54.63250190159036,rondonopolis,MT
78715,-16.436520502914192,-54.63926267638063,rondonopolis,MT
78716,-16.44091451457095,-54.6440679962149,rondonopolis,MT
78717,-16.441750760723735,-54.634554435752555,rondonopolis,MT
78718,-16.453631862960933,-54.62802429159933,rondonopolis,MT
78719,-16.43237012989782,-54.626050377604,rondonopolis,MT
78720,-16.44137190501484,-54.62434550627806,rondonopolis,MT
78721,-16.43227312642104,-54.62274582111093,rondonopolis,MT
78725,-16.44563922054047,-54.615369459691806,rondonopolis,MT
78730,-16.4613412037192,-54.60864500908882,rondonopolis,MT
78731,-16.459248357729987,-54.59304100763171,rondonopolis,MT
78734,-16.478125252818348,-54.61882846303847,rondonopolis,MT
78735,-16.474279520817692,-54.5926474629275,rondonopolis,MT
78736,-16.470374647238728,-54.57044400874257,rondonopolis,MT
78739,-16.465359710782746,-54.63856287301302,rondonopolis,MT
78740,-16.477133348736224,-54.61668251998097,rondonopolis,MT
78744,-16.485865742714523,-54.643157355675456,rondonopolis,MT
78745,-16.480592758859288,-54.64511477185643,rondonopolis,MT
78746,-16.48720613106002,-54.63474799558525,rondonopolis,MT
78747,-16.439950886590307,-54.6746621519744,rondonopolis,MT
78750,-16.458528797156227,-54.67058587122735,rondonopolis,MT
78752,-16.14474999999996,-54.66108499999996,boa vista,MT
78760,-16.345087511063944,-53.76255103738038,guiratinga,MT
78770,-16.94649236396377,-53.53014144221321,alto garcas,MT
78773,-16.514101321752285,-54.27714725414908,sao jose do povo,MT
78775,-16.079480683863068,-53.55402909204888,tesouro,MT
78780,-17.315975308145457,-53.2200900617006,alto araguaia,MT
78785,-17.8308328779219,-53.28270534407534,alto taquari,MT
78790,-17.206222865568588,-54.14623559736019,itiquira,MT
78795,-16.621317379193684,-54.474397482703814,pedra preta,MT
78800,-15.827765215863815,-54.39610875644156,poxoreu,MT
78810,-16.05367271542334,-54.88805469512813,juscimeira,MT
78816,-16.162099101704502,-54.79512577540118,juscimeira,MT
78820,-15.96221402385939,-54.96900382865118,jaciara,MT
78830,-15.808832443050862,-54.92139691980222,dom aquino,MT
78835,-16.002523336847563,-54.9189955352813,sao pedro da cipa,MT
78840,-15.549402936948384,-55.16711626153689,campo verde,MT
78850,-15.556403414932635,-54.29881678898777,primavera do leste,MT
78855,-14.661181084633675,-54.77569973025384,planalto da serra,MT
78860,-14.926536040425486,-54.973245656086526,nova brasilandia,MT
78870,-14.429003374193966,-54.0516094700758,paranatinga,MT
78875,-13.181535894025826,-53.2557187406527,gaucha do norte,MT
78880,-12.285723247702393,-55.29686827714313,vera,MT
78885,-12.383392294652605,-54.938114414892596,feliz natal,MT
78888,-13.035167189786986,-55.25155496324786,nova ubirata,MT
78890,-12.546521302658102,-55.72511418448163,sorriso,MT
78896,-15.624375451744411,-52.207832868000025,boa esperanca,MT
79002,-20.46084786369688,-54.61188792991519,campo grande,MS
79003,-20.469486959552825,-54.5970504970858,campo grande,MS
79004,-20.474464964384968,-54.60965132610086,campo grande,MS
79005,-20.472559743536912,-54.62518192209548,campo grande,MS
79006,-20.482668357464476,-54.63875691508444,campo grande,MS
79008,-20.45956336189738,-54.624082146199996,campo grande,MS
79009,-20.452606260892157,-54.628635475015045,campo grande,MS
79010,-20.443636215101833,-54.60852616763806,campo grande,MS
79011,-20.43166242215358,-54.60736325769607,campo grande,MS
79012,-20.422146300031713,-54.60273363814776,campo grande,MS
79013,-20.4185709998701,-54.5896440470454,campo grande,MS
79014,-20.40623662724343,-54.594798792016746,campo grande,MS
79015,-20.400639014574683,-54.58525835053983,campo grande,MS
79016,-20.40784351956261,-54.57503696404876,campo grande,MS
79017,-20.391102651052954,-54.56877089969328,campo grande,MS
79018,-20.385783711911422,-54.551472259611955,campo grande,MS
79020,-20.45741496364473,-54.59757311792394,campo grande,MS
79021,-20.451111905894862,-54.588708863414695,campo grande,MS
79022,-20.44205850051855,-54.5915757761289,campo grande,MS
79023,-20.43096296973291,-54.584294508747135,campo grande,MS
79031,-20.44900987046115,-54.56955572483033,campo grande,MS
79032,-20.43698404190951,-54.571644868630756,campo grande,MS
79033,-20.4225878005144,-54.57222202302506,campo grande,MS
79034,-20.420561597293464,-54.562073590835865,campo grande,MS
79035,-20.419728794549822,-54.556318141554584,campo grande,MS
79036,-20.43298555897629,-54.56122106889078,campo grande,MS
79037,-20.43669473036013,-54.537047323526735,campo grande,MS
79040,-20.462654501028624,-54.580450396524014,campo grande,MS
79041,-20.474705778971995,-54.58058598176248,campo grande,MS
79042,-20.484270891993823,-54.57099401347443,campo grande,MS
79043,-20.471206620866784,-54.56261544934791,campo grande,MS
79044,-20.471741753365503,-54.54848820537831,campo grande,MS
79045,-20.460799131049644,-54.5365975477407,campo grande,MS
79046,-20.482572710225732,-54.55192723853092,campo grande,MS
79048,-20.49346980183505,-54.60776132610087,campo grande,MS
79050,-20.485775295848104,-54.60573881389584,campo grande,MS
79051,-20.487601437079924,-54.593158157020035,campo grande,MS
79052,-20.50175513367686,-54.58548336511052,campo grande,MS
79060,-20.513167000142285,-54.59379892033591,campo grande,MS
79062,-20.513780820185573,-54.568610919021616,campo grande,MS
79063,-20.5255378709389,-54.59071049936672,campo grande,MS
79064,-20.550147003606686,-54.58506543900402,campo grande,MS
79065,-20.554169562871436,-54.57507344477462,campo grande,MS
79070,-20.51760241736481,-54.61575246168283,campo grande,MS
79071,-20.530211715496726,-54.60741068541167,campo grande,MS
79072,-20.54484140383172,-54.60661786614865,campo grande,MS
79073,-20.550189773996898,-54.62090237681326,campo grande,MS
79074,-20.532277251327194,-54.63953326423788,campo grande,MS
79075,-20.553028964337194,-54.650207994753856,campo grande,MS
79076,-20.53728748066495,-54.65969471867959,campo grande,MS
79077,-20.550433054677125,-54.66232587572855,campo grande,MS
79080,-20.488387068988278,-54.6224490908277,campo grande,MS
79081,-20.499199428530225,-54.631182510675806,campo grande,MS
79082,-20.510303322782654,-54.641863319738555,campo grande,MS
79083,-20.526013386622022,-54.64395978244234,campo grande,MS
79084,-20.518885069103852,-54.648864932006994,campo grande,MS
79085,-20.521693341652767,-54.65726588259566,campo grande,MS
79086,-20.49960675327476,-54.64796897100233,campo grande,MS
79090,-20.47595921842005,-54.649373400369264,campo grande,MS
79091,-20.48262732347296,-54.66619391341101,campo grande,MS
79092,-20.49777277796729,-54.65643962868207,campo grande,MS
79093,-20.498036753471045,-54.68115131356393,campo grande,MS
79094,-20.5172293164843,-54.66340372229266,campo grande,MS
79095,-20.526105912364226,-54.665687380470885,campo grande,MS
79096,-20.519197400316685,-54.68537216094079,campo grande,MS
79097,-20.537265372236217,-54.67003790181203,campo grande,MS
79100,-20.457344031652056,-54.64621869054756,campo grande,MS
79101,-20.462586058862776,-54.65303413254894,campo grande,MS
79102,-20.453488470439734,-54.664366458090484,campo grande,MS
79103,-20.446730245628714,-54.67479778740833,campo grande,MS
79104,-20.462807707954365,-54.68991649999997,campo grande,MS
79105,-20.466743696739726,-54.702553846782905,campo grande,MS
79106,-20.446459096789003,-54.690520269634725,campo grande,MS
79107,-20.432532946437732,-54.67222397573968,campo grande,MS
79108,-20.47842521361219,-54.74309670129452,campo grande,MS
79110,-20.452487738285186,-54.63757501245044,campo grande,MS
79112,-20.44247183207348,-54.65485647475324,campo grande,MS
79113,-20.4414247533665,-54.666891473913125,campo grande,MS
79114,-20.417513626421037,-54.6624070233713,campo grande,MS
79115,-20.42958042542727,-54.653584488631694,campo grande,MS
79116,-20.418053146051303,-54.64138136688071,campo grande,MS
79117,-20.41902671948491,-54.629271,campo grande,MS
79118,-20.43122171066797,-54.623417676957544,campo grande,MS
79125,-20.980792538850324,-54.50364919235629,anhandui,MS
79130,-21.80063106067972,-54.54281860978261,rio brilhante,MS
79134,-21.654080365728596,-54.4308726064171,prudencio thomaz,MS
79140,-21.45787083729985,-54.3762118119673,nova alvorada do sul,MS
79150,-21.623566652178457,-55.16321379406524,maracaju,MS
79152,-21.726511906928483,-55.49931101095336,vista alegre,MS
79170,-20.93475428570252,-54.9629317278433,sidrolandia,MS
